time,"P(B1|X3)","P(B1|X6)","P(B2|X6)"
1.776600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.776800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.777000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.777200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.777400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.777600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.777800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.778000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.778200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.778400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.778600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.778800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.779000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.779200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.779400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.779600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.779800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.780000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.780200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.780400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.780600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.780800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.781000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.781200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.781400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.781600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.781800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.782000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.782200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.782400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.782600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.782800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.783000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.783200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.783400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.783600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.783800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.784000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.784200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.784400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.784600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.784800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.785000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.785200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.785400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.785600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.785800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.786000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.786200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.786400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.786600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.786800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.787000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.787200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.787400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.787600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.787800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.788000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.788200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.788400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.788600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.788800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.789000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.789200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.789400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.789600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.789800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.790000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.790200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.790400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.790600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.790800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.791000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.791200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.791400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.791600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.791800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.792000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.792200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.792400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.792600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.792800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.793000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.793200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.793400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.793600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.793800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.794000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.794200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.794400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.794600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.794800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.795000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.795200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.795400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.795600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.795800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.796000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.796200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.796400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.796600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.796800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.797000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.797200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.797400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.797600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.797800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.798000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.798200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.798400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.798600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.798800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.799000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.799200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.799400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.799600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.799800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.800000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.800200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.800400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.800600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.800800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.801000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.801200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.801400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.801600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.801800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.802000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.802200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.802400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.802600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.802800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.803000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.803200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.803400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.803600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.803800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.804000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.804200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.804400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.804600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.804800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.805000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.805200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.805400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.805600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.805800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.806000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.806200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.806400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.806600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.806800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.807000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.807200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.807400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.807600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.807800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.808000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.808200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.808400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.808600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.808800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.809000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.809200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.809400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.809600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.809800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.810000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.810200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.810400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.810600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.810800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.811000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.811200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.811400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.811600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.811800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.812000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.812200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.812400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.812600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.812800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.813000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.813200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.813400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.813600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.813800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.814000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.814200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.814400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.814600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.814800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.815000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.815200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.815400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.815600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.815800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.816000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.816200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.816400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.816600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.816800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.817000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.817200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.817400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.817600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.817800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.818000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.818200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.818400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.818600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.818800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.819000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.819200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.819400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.819600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.819800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.820000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.820200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.820400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.820600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.820800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.821000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.821200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.821400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.821600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.821800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.822000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.822200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.822400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.822600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.822800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.823000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.823200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.823400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.823600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.823800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.824000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.824200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.824400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.824600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.824800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.825000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.825200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.825400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.825600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.825800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.826000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.826200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.826400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.826600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.826800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.827000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.827200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.827400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.827600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.827800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.828000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.828200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.828400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.828600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.828800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.829000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.829200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.829400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.829600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.829800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.830000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.830200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.830400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.830600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.830800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.831000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.831200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.831400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.831600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.831800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.832000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.832200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.832400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.832600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.832800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.833000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.833200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.833400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.833600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.833800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.834000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.834200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.834400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.834600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.834800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.835000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.835200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.835400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.835600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.835800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.836000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.836200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.836400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.836600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.836800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.837000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.837200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.837400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.837600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.837800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.838000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.838200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.838400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.838600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.838800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.839000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.839200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.839400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.839600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.839800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.840000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.840200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.840400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.840600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.840800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.841000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.841200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.841400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.841600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.841800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.842000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.842200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.842400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.842600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.842800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.843000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.843200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.843400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.843600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.843800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.844000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.844200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.844400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.844600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.844800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.845000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.845200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.845400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.845600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.845800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.846000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.846200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.846400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.846600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.846800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.847000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.847200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.847400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.847600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.847800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.848000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.848200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.848400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.848600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.848800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.849000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.849200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.849400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.849600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.849800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.850000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.850200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.850400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.850600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.850800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.851000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.851200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.851400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.851600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.851800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.852000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.852200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.852400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.852600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.852800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.853000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.853200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.853400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.853600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.853800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.854000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.854200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.854400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.854600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.854800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.855000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.855200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.855400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.855600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.855800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.856000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.856200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.856400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.856600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.856800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.857000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.857200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.857400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.857600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.857800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.858000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.858200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.858400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.858600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.858800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.859000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.859200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.859400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.859600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.859800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.860000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.860200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.860400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.860600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.860800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.861000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.861200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.861400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.861600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.861800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.862000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.862200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.862400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.862600e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.862800e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.863000e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.863200e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.863400e-09,2.592389e+01,8.220493e-02,8.380200e-02
1.863600e-09,2.592389e+01,8.220493e-02,8.380200e-02
