time,"P(B1|X1)","P(B1|X2)","P(B2|X2)","P(B1|X3)","P(B2|X3)","P(B1|X4)","P(B2|X4)","P(B1|X5)","P(B2|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X7)","P(B2|X7)","P(B1|X8)","P(B2|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X10)","P(B2|X10)","P(B1|X11)","P(B2|X11)","P(B1|X12)"
3.586000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.588000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.590000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.592000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.594000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.596000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.598000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.600000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.602000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.604000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.606000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.608000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.610000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.612000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.614000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.616000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.618000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.620000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.622000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.624000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.626000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.628000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.630000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.632000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.634000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.636000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.638000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.640000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.642000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.644000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.646000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.648000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.650000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.652000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.654000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.656000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.658000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.660000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.662000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.664000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.666000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.668000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.670000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.672000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.674000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.676000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.678000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.680000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.682000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.684000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.686000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.688000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.690000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.692000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.694000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.696000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.698000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.700000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.702000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.704000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.706000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.708000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.710000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.712000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.714000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
