time,"P(B0|X4)","P(B1|X3)","P(B1|X4)","P(B2|X4)","P(B0|X6)","P(B1|X6)","P(B2|X6)"
3.607500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.608000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.608500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.609000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.609500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.610000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.610500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.611000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.611500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.612000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.612500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.613000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.613500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.614000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.614500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.615000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.615500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.616000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.616500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.617000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.617500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.618000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.618500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.619000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.619500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.620000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.620500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.621000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.621500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.622000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.622500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.623000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.623500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.624000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.624500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.625000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.625500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.626000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.626500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.627000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.627500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.628000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.628500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.629000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.629500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.630000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.630500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.631000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.631500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.632000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.632500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.633000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.633500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.634000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.634500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.635000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.635500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.636000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.636500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.637000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.637500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.638000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.638500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.639000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.639500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.640000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.640500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.641000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.641500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.642000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.642500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.643000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.643500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.644000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.644500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.645000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.645500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.646000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.646500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.647000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.647500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.648000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.648500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.649000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.649500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.650000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.650500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.651000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.651500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.652000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.652500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.653000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.653500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.654000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.654500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.655000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.655500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.656000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.656500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.657000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.657500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.658000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.658500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.659000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.659500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.660000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.660500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.661000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.661500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.662000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.662500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.663000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.663500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.664000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.664500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.665000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.665500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.666000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.666500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.667000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.667500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.668000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.668500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.669000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.669500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.670000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.670500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.671000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.671500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.672000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.672500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.673000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.673500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.674000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.674500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.675000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.675500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.676000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.676500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.677000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.677500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.678000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.678500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.679000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.679500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.680000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.680500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.681000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.681500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.682000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.682500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.683000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.683500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.684000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.684500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.685000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.685500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.686000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.686500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.687000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.687500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.688000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.688500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.689000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.689500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.690000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.690500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.691000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.691500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.692000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.692500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.693000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.693500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.694000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.694500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.695000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.695500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.696000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.696500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.697000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.697500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.698000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.698500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.699000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.699500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.700000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.700500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.701000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.701500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.702000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.702500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.703000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.703500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.704000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.704500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.705000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.705500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.706000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.706500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.707000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.707500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.708000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.708500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.709000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.709500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.710000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.710500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.711000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.711500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.712000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.712500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.713000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.713500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.714000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.714500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.715000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
3.715500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
