time,"P(B5|X9)","P(B1|X9)","P(B3|X9)","P(B2|X11)","P(B1|X12)"
3.822000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.824000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.826000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.828000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.830000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.832000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.834000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.836000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.838000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.840000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.842000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.844000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.846000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.848000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.850000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.852000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.854000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.856000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.858000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.860000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.862000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.864000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.866000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.868000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.870000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.872000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.874000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.876000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.878000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.880000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.882000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.884000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.886000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.888000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.890000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.892000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.894000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.896000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.898000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.900000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.902000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.904000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.906000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.908000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.910000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.912000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.914000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.916000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.918000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.920000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.922000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.924000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.926000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.928000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.930000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.932000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.934000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.936000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.938000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.940000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.942000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.944000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.946000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.948000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.950000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.952000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.954000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.956000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.958000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.960000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.962000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.964000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.966000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.968000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.970000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.972000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.974000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.976000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.978000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.980000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.982000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.984000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.986000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.988000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.990000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.992000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.994000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.996000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.998000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.000000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.002000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.004000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.006000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.008000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.010000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.012000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.014000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.016000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.018000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.020000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.022000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.024000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.026000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.028000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.030000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.032000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.034000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.036000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.038000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.040000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.042000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.044000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.046000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.048000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.050000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.052000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.054000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.056000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.058000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.060000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.062000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.064000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.066000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.068000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.070000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.072000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.074000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.076000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.078000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.080000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.082000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.084000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.086000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.088000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.090000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.092000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.094000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.096000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.098000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.100000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.102000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.104000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.106000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.108000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.110000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.112000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.114000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.116000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.118000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.120000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.122000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.124000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.126000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.128000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.130000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.132000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.134000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.136000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.138000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.140000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.142000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.144000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.146000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.148000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.150000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.152000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.154000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.156000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.158000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.160000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.162000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.164000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.166000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.168000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.170000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.172000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.174000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.176000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.178000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.180000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.182000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.184000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.186000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.188000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.190000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.192000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.194000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.196000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.198000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.200000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.202000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.204000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.206000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.208000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.210000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.212000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.214000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.216000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.218000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.220000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.222000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.224000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.226000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.228000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.230000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.232000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.234000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.236000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.238000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.240000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.242000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.244000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.246000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.248000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.250000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.252000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.254000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.256000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.258000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.260000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.262000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.264000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.266000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.268000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.270000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.272000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.274000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.276000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.278000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.280000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.282000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.284000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.286000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.288000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.290000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.292000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.294000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.296000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.298000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.300000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.302000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.304000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.306000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.308000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.310000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.312000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.314000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.316000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.318000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.320000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.322000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.324000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.326000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.328000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.330000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.332000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.334000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.336000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.338000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.340000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.342000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.344000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.346000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.348000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.350000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.352000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.354000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.356000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.358000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.360000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.362000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.364000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.366000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.368000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.370000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.372000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.374000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.376000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.378000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.380000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.382000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.384000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.386000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.388000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
